conversation_hash,variant,language,code_index,error_line,error_character,error_id,error_message
bbc6a3d7d8ea19baaaa235ef0edf2ac0,from-security-standpoint,javascript,3,27,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
bbc6a3d7d8ea19baaaa235ef0edf2ac0,from-security-standpoint,javascript,3,27,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `document.getElementById(`gpt_${window.token}`).innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
bcc49506e0858a152b6b986376f837ca,from-security-standpoint,javascript,0,7,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
bcc49506e0858a152b6b986376f837ca,from-security-standpoint,javascript,0,61,19,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
bf545b59f8a49cceb088cdee47b0e033,from-security-standpoint,javascript,0,21,11,files.javascript.rules.puppeteer.security.audit.puppeteer-goto-injection,If unverified user data can reach the `goto` method it can result in Server-Side Request Forgery vulnerabilities
bf545b59f8a49cceb088cdee47b0e033,from-security-standpoint,javascript,0,30,31,files.javascript.rules.puppeteer.security.audit.puppeteer-evaluate-arg-injection,If unverified user data can reach the `evaluate` method it can result in Server-Side Request Forgery vulnerabilities
c0f2a3e041028ffc7bf119d5ab263d58,from-security-standpoint,javascript,0,25,38,files.javascript.rules.lang.security.audit.detect-redos,"Detected the use of a regular expression `(?:[a-z0-9+!#$%&'*+/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+/=?^_`{|}~-]+)*|""(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21\x23-\x5b\x5d-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])*"")@(?:(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?|\[(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?|[a-z0-9-]*[a-z0-9]:(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21-\x5a\x53-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])+)\])` which appears to be vulnerable to a Regular expression Denial-of-Service (ReDoS). For this reason, it is recommended to review the regex and ensure it is not vulnerable to catastrophic backtracking, and if possible use a library which offers default safety against ReDoS vulnerabilities."
c486f1cdd8c95b1cdf8b5a32c22e95bf,from-security-standpoint,javascript,4,8,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
c496f3555ba69ce9dca1d9a38e823be4,from-security-standpoint,javascript,2,1,1,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
c496f3555ba69ce9dca1d9a38e823be4,from-security-standpoint,javascript,2,1,1,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `document.getElementById('yourTextBubbleId').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
c5d3e3c5c1cace8615214182538135ab,from-security-standpoint,javascript,0,18,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
c5d3e3c5c1cace8615214182538135ab,from-security-standpoint,javascript,0,18,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `progressBarFilled.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
c5d3e3c5c1cace8615214182538135ab,from-security-standpoint,javascript,0,20,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
c5d3e3c5c1cace8615214182538135ab,from-security-standpoint,javascript,0,20,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `progressBarFilled.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
c79f91d92442c1d1bdca116348c222c1,from-security-standpoint,javascript,1,33,22,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `tableName` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
c79f91d92442c1d1bdca116348c222c1,from-security-standpoint,javascript,1,33,46,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
c79f91d92442c1d1bdca116348c222c1,from-security-standpoint,javascript,1,61,22,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `tableName` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
c79f91d92442c1d1bdca116348c222c1,from-security-standpoint,javascript,1,61,46,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
c79f91d92442c1d1bdca116348c222c1,from-security-standpoint,javascript,1,89,22,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `tableName` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
c79f91d92442c1d1bdca116348c222c1,from-security-standpoint,javascript,1,89,46,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
cbb4f96d576324c6e60abf62ec4f1351,from-security-standpoint,javascript,2,8,10,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
cd86febc69f8943c19dc041967dfdc50,from-security-standpoint,javascript,0,3,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
ce6dddca55bda618cd87e96a15497fdf,from-security-standpoint,javascript,0,13,5,files.javascript.rules.jquery.security.audit.jquery-insecure-method,User controlled data in a jQuery's `.append(...)` is an anti-pattern that can lead to XSS vulnerabilities
ce6dddca55bda618cd87e96a15497fdf,from-security-standpoint,javascript,0,16,5,files.javascript.rules.jquery.security.audit.jquery-insecure-method,User controlled data in a jQuery's `.before(...)` is an anti-pattern that can lead to XSS vulnerabilities
cfd473702afa71c5787c9e60b5630a54,from-security-standpoint,javascript,2,7,38,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `filePath` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
d350b072dc3186cecae5301f2db76662,from-security-standpoint,javascript,3,15,24,files.javascript.rules.browser.security.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
d4229b139ed21f35f3c03f36e191417f,from-security-standpoint,javascript,0,2,27,files.javascript.rules.lang.security.detect-insecure-websocket,Insecure WebSocket Detected. WebSocket Secure (wss) should be used for all WebSocket connections.
d4229b139ed21f35f3c03f36e191417f,from-security-standpoint,javascript,3,2,27,files.javascript.rules.lang.security.detect-insecure-websocket,Insecure WebSocket Detected. WebSocket Secure (wss) should be used for all WebSocket connections.
d6997ba2b4b9972d836ba13a16306adf,from-security-standpoint,javascript,2,6,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
d87770f39330907c346351fe59d06bec,from-security-standpoint,javascript,0,5,50,files.javascript.rules.express.security.cors-misconfiguration,"By letting user input control CORS parameters, there is a risk that software does not properly verify that the source of data or communication is valid. Use literal values for CORS settings."
d87770f39330907c346351fe59d06bec,from-security-standpoint,javascript,4,14,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
d87770f39330907c346351fe59d06bec,from-security-standpoint,javascript,4,29,49,files.javascript.rules.express.security.cors-misconfiguration,"By letting user input control CORS parameters, there is a risk that software does not properly verify that the source of data or communication is valid. Use literal values for CORS settings."
db99e98433391d12ac27b2f0568f778c,from-security-standpoint,javascript,2,19,21,files.javascript.rules.jquery.security.audit.jquery-insecure-method,User controlled data in a jQuery's `.html(...)` is an anti-pattern that can lead to XSS vulnerabilities
db99e98433391d12ac27b2f0568f778c,from-security-standpoint,javascript,2,19,21,files.javascript.rules.jquery.security.audit.prohibit-jquery-html,"JQuery's `html` function is susceptible to Cross Site Scripting (XSS) attacks. If you're just passing text, consider `text` instead. Otherwise, use a function that escapes HTML such as edX's `HtmlUtils.setHtml()`."
df6399ba3b3ef3695efbf2ee2f1cb774,from-security-standpoint,javascript,1,5,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
e085e99416dbebf0fcca9b64dd7fe809,from-security-standpoint,javascript,3,30,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
e085e99416dbebf0fcca9b64dd7fe809,from-security-standpoint,javascript,3,30,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `quiz.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
e085e99416dbebf0fcca9b64dd7fe809,from-security-standpoint,javascript,3,30,22,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
e085e99416dbebf0fcca9b64dd7fe809,from-security-standpoint,javascript,3,65,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
e085e99416dbebf0fcca9b64dd7fe809,from-security-standpoint,javascript,3,65,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `resultDisplay.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
e38f7c9db15ecedddab3a1e1a02c5b78,from-security-standpoint,javascript,0,45,44,files.javascript.rules.browser.security.js-open-redirect-from-function,The application accepts potentially user-controlled input `event` which can control the location of the current window context. This can lead two types of vulnerabilities open-redirection and Cross-Site-Scripting (XSS) with JavaScript URIs. It is recommended to validate user-controllable input before allowing it to control the redirection.
e3f7df541326f4e9c4612daecf942432,from-security-standpoint,javascript,6,9,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
e4a7dc37bba02cfbde2f84740aa0bdf9,from-security-standpoint,javascript,1,29,34,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,8,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `flags` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,8,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `tagTypes` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,13,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `flags` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,13,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `tagTypes` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,18,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `flags` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,18,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `tagTypes` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,23,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `flags` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,23,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `tagTypes` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,28,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `flags` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,28,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `tagTypes` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,33,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `flags` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,0,33,12,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `tagTypes` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,1,18,33,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `tag` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e57e61f8ec1b080ae6caa7ca9bf7a2b2,from-security-standpoint,javascript,1,24,33,files.javascript.rules.lang.security.audit.detect-non-literal-regexp,"RegExp() called with a `tag` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS."
e707046ddb90bb77ad490983a7331415,from-security-standpoint,javascript,3,5,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
e707046ddb90bb77ad490983a7331415,from-security-standpoint,javascript,3,31,14,files.javascript.rules.express.security.audit.xss.direct-response-write,"Detected directly writing to a Response object from user-defined input. This bypasses any HTML escaping and may expose your application to a Cross-Site-scripting (XSS) vulnerability. Instead, use 'resp.render()' to render safely escaped HTML."
e76724a57b19567c0e74a05e7a0c03a1,from-security-standpoint,javascript,0,3,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
e8af6b172125ca41911eb5a5e64df1e2,from-security-standpoint,javascript,0,10,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
e8af6b172125ca41911eb5a5e64df1e2,from-security-standpoint,javascript,0,10,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `streetviewDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
e8d7bd62176abc1c3f6f91ee5396939c,from-security-standpoint,javascript,1,3,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
e8d7bd62176abc1c3f6f91ee5396939c,from-security-standpoint,javascript,1,17,10,files.javascript.rules.lang.security.detect-child-process,"Detected calls to child_process from a function argument `req`. This could lead to a command injection if the input is user controllable. Try to avoid calls to child_process, and if it is needed ensure user input is correctly sanitized or sandboxed. "
e9dee455c4bad4b134b7c6da0909574c,from-security-standpoint,javascript,0,4,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
e9dee455c4bad4b134b7c6da0909574c,from-security-standpoint,javascript,0,4,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `messageDisplay.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
e9dee455c4bad4b134b7c6da0909574c,from-security-standpoint,javascript,1,1,1,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
e9dee455c4bad4b134b7c6da0909574c,from-security-standpoint,javascript,1,1,1,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `messageDisplay.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
e9dee455c4bad4b134b7c6da0909574c,from-security-standpoint,javascript,4,1,1,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
e9dee455c4bad4b134b7c6da0909574c,from-security-standpoint,javascript,4,1,1,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `messageDisplay.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
eb2cafea963dd096df489ead805fc555,from-security-standpoint,javascript,0,49,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
eb2cafea963dd096df489ead805fc555,from-security-standpoint,javascript,0,49,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `paintingDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
eb2cafea963dd096df489ead805fc555,from-security-standpoint,javascript,2,6,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
eb2cafea963dd096df489ead805fc555,from-security-standpoint,javascript,2,6,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `paintingDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
eb66e4d63a2347d2bc69881da499231f,from-security-standpoint,javascript,1,6,10,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
eb88b6400687c0c20c228093d14e4f66,from-security-standpoint,javascript,4,8,10,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,27,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,27,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_h').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,28,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,28,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_i').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,29,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,29,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_s').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,31,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,31,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_h').nextElementSibling.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,32,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,32,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_i').nextElementSibling.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,33,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,33,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_s').nextElementSibling.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,50,25,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,50,25,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_h').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,51,25,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,51,25,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_i').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,52,25,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ec2118d583229aed623fa891caffbc56,from-security-standpoint,javascript,0,52,25,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.querySelector('.timer_s').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
