conversation_hash,language,code_index,error_line,error_character,error_id,error_message
a9ba95f3b9c0253bb1565aa59f8b3e8b,javascript,4,33,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `weatherDisplay.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a9ba95f3b9c0253bb1565aa59f8b3e8b,javascript,4,33,36,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
a9ba95f3b9c0253bb1565aa59f8b3e8b,javascript,4,45,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
a9ba95f3b9c0253bb1565aa59f8b3e8b,javascript,4,45,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `weatherDisplay.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a9ba95f3b9c0253bb1565aa59f8b3e8b,javascript,4,45,32,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
a9f76a7d4921595d665f5aca987b1ceb,javascript,1,7,15,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
a9f76a7d4921595d665f5aca987b1ceb,javascript,1,9,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
a9f76a7d4921595d665f5aca987b1ceb,javascript,1,9,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `list.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a9f76a7d4921595d665f5aca987b1ceb,javascript,10,11,15,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
a9f76a7d4921595d665f5aca987b1ceb,javascript,10,13,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
a9f76a7d4921595d665f5aca987b1ceb,javascript,10,13,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `this.list.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a9f76a7d4921595d665f5aca987b1ceb,javascript,4,9,15,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
a9f76a7d4921595d665f5aca987b1ceb,javascript,4,11,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
a9f76a7d4921595d665f5aca987b1ceb,javascript,4,11,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `this.list.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a9f76a7d4921595d665f5aca987b1ceb,javascript,7,16,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
a9f76a7d4921595d665f5aca987b1ceb,javascript,7,16,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `this.list.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
a9f76a7d4921595d665f5aca987b1ceb,javascript,7,16,28,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
a9fc0f83cd6d6ecb94036452ac5c6233,javascript,3,4,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
a9fc0f83cd6d6ecb94036452ac5c6233,javascript,9,4,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
aa33f7c47ee14b6066fd788e2706ac09,javascript,2,14,13,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
aa33f7c47ee14b6066fd788e2706ac09,javascript,2,14,13,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `document.getElementById('response').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
aa648ed834bc655993823125369ba266,javascript,0,56,7,files.javascript.rules.lang.security.audit.prototype-pollution.prototype-pollution-loop,"Possibility of prototype polluting function detected. By adding or modifying attributes of an object prototype, it is possible to create attributes that exist on every object, or replace critical attributes with malicious ones. This can be problematic if the software depends on existence or non-existence of certain attributes, or uses pre-defined attributes of object prototype (such as hasOwnProperty, toString or valueOf). Possible mitigations might be: freezing the object prototype, using an object without prototypes (via Object.create(null) ), blocking modifications of attributes that resolve to object prototype, using Map instead of object."
aaae3e0968eacc8ff327c54063d523a8,javascript,0,33,46,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
aaae3e0968eacc8ff327c54063d523a8,javascript,0,35,20,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `message` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
aaae3e0968eacc8ff327c54063d523a8,javascript,1,33,46,files.javascript.rules.lang.security.audit.path-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first."
aaae3e0968eacc8ff327c54063d523a8,javascript,1,35,20,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `message` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
abc67deb547bc4f5686c8521ce2d8207,javascript,2,17,13,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
abc67deb547bc4f5686c8521ce2d8207,javascript,2,17,13,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `productCard.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
abc67deb547bc4f5686c8521ce2d8207,javascript,2,17,37,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
abff7313e6169343dbb031a20174438b,javascript,3,12,21,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
abff7313e6169343dbb031a20174438b,javascript,3,14,23,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
ac2303cb22460848c7d1dd1a18423bca,javascript,2,18,49,files.javascript.rules.browser.security.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
ac8ca055091d9501dc04fbfb8e950a12,javascript,4,16,7,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ac8ca055091d9501dc04fbfb8e950a12,javascript,4,16,7,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `subcategoryElem.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ac8ca055091d9501dc04fbfb8e950a12,javascript,4,16,35,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
ac8ca055091d9501dc04fbfb8e950a12,javascript,4,24,11,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ac8ca055091d9501dc04fbfb8e950a12,javascript,4,24,11,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `subsubcategoryElem.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ac8ca055091d9501dc04fbfb8e950a12,javascript,4,24,42,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
acb44c0b64e015207665a542517f8fcf,javascript,0,29,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
acb44c0b64e015207665a542517f8fcf,javascript,0,29,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.element.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
acb44c0b64e015207665a542517f8fcf,javascript,0,35,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
acb44c0b64e015207665a542517f8fcf,javascript,0,35,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `item.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
acee21991c16d3e65d313e2567a33c5c,javascript,24,3,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
acfcfaf5265bd56755f9d254b81c5ade,javascript,0,18,36,files.javascript.rules.browser.security.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
acfcfaf5265bd56755f9d254b81c5ade,javascript,1,18,36,files.javascript.rules.browser.security.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
ad13fe100f71dfb0c21fb051e59e1eea,javascript,7,1,1,files.javascript.rules.browser.security.insufficient-postmessage-origin-validation,No validation of origin is done by the addEventListener API. It may be possible to exploit this flaw to perform Cross Origin attacks such as Cross-Site Scripting(XSS).
ad4d9810f7c276030ecbdadcdb9090d9,javascript,0,8,13,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ad4d9810f7c276030ecbdadcdb9090d9,javascript,0,8,13,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `customerInfoDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
ad4d9810f7c276030ecbdadcdb9090d9,javascript,0,8,41,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
addb7e7a955780a58e9764c6bd1f0853,javascript,0,5,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
addb7e7a955780a58e9764c6bd1f0853,javascript,0,5,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `pageStyle.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
addb7e7a955780a58e9764c6bd1f0853,javascript,0,11,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
addb7e7a955780a58e9764c6bd1f0853,javascript,0,11,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `styleEditor.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
addb7e7a955780a58e9764c6bd1f0853,javascript,0,20,13,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
addb7e7a955780a58e9764c6bd1f0853,javascript,0,20,13,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `styleEditor.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
addb7e7a955780a58e9764c6bd1f0853,javascript,0,21,13,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
addb7e7a955780a58e9764c6bd1f0853,javascript,0,21,13,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `pageStyle.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
adf9c1a24add35e84401b1c3e7c160d9,javascript,10,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
adf9c1a24add35e84401b1c3e7c160d9,javascript,8,2,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
ae2cc48cc9c931c7c4e2346299ae3f8b,javascript,1,4,26,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
ae2cc48cc9c931c7c4e2346299ae3f8b,javascript,1,5,7,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
ae2cc48cc9c931c7c4e2346299ae3f8b,javascript,1,5,7,files.javascript.rules.browser.security.insecure-innerhtml,"User controlled data in a `document.getElementById(""soundcloud-widget-container"").innerHTML` is an anti-pattern that can lead to XSS vulnerabilities"
ae8a09805179812abf0d0f0a86b672b3,javascript,4,5,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
ae8f3dfb6e017574fdc6d90e4b060cc8,javascript,2,5,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
aedaae61ec07a2c542cec911c410b7ef,javascript,1,46,31,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `req` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
aedaae61ec07a2c542cec911c410b7ef,javascript,6,62,44,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `filePath` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
af331b429afef154b147723fc14939f0,javascript,1,4,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
af6e1069d702d3a3995b553f6eede23c,javascript,0,13,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
af94e89d7cac09543ebcf0f5e798146a,javascript,15,4,36,files.javascript.rules.lang.security.audit.detect-non-literal-fs-filename,"Detected that function argument `filePath` has entered the fs module. An attacker could potentially control the location of this file, to include going backwards in the directory with '../'. To address this, ensure that user-controlled variables in file paths are validated."
af94e89d7cac09543ebcf0f5e798146a,javascript,2,1,25,files.javascript.rules.lang.security.detect-insecure-websocket,Insecure WebSocket Detected. WebSocket Secure (wss) should be used for all WebSocket connections.
afd54b38b6d78129e122683b498468b1,javascript,2,36,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
afd54b38b6d78129e122683b498468b1,javascript,2,36,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `savedDataDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
afd54b38b6d78129e122683b498468b1,javascript,5,11,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
afd54b38b6d78129e122683b498468b1,javascript,5,11,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `savedDataDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
afd54b38b6d78129e122683b498468b1,javascript,6,11,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
afd54b38b6d78129e122683b498468b1,javascript,6,11,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `savedDataDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
afd54b38b6d78129e122683b498468b1,javascript,7,11,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
afd54b38b6d78129e122683b498468b1,javascript,7,11,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `savedDataDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
afe3c42d69ff1ece33b9dcb1c6d0ad95,javascript,2,8,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
afe3c42d69ff1ece33b9dcb1c6d0ad95,javascript,2,8,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `questionDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
afe3c42d69ff1ece33b9dcb1c6d0ad95,javascript,2,11,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
afe3c42d69ff1ece33b9dcb1c6d0ad95,javascript,2,11,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `questionDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
affd386e621fd5bb3d9151462b5177ea,javascript,1,27,7,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
affd386e621fd5bb3d9151462b5177ea,javascript,1,27,7,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `document.querySelector('tbody').innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b02ff09c235603692f778da4f5bdf700,javascript,0,26,21,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
b1ba9178cca8108231783d990351e442,javascript,1,4,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b22ffab5707cca1f73d9c619a3b77307,javascript,5,32,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b22ffab5707cca1f73d9c619a3b77307,javascript,5,32,5,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `itemElement.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b22ffab5707cca1f73d9c619a3b77307,javascript,5,32,29,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
b236588e3a779ca75e82e920e9fac8a8,javascript,2,14,9,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b236588e3a779ca75e82e920e9fac8a8,javascript,2,14,9,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `block.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b236588e3a779ca75e82e920e9fac8a8,javascript,2,14,27,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
b285f1eb418a7a280f6c60101180974b,javascript,1,6,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b29088d766deb650317a9faa4a184cb9,javascript,2,23,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b29088d766deb650317a9faa4a184cb9,javascript,2,23,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `div.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b2cc6c30ceed7e956e33b25d544615fd,javascript,1,2,1,files.javascript.rules.browser.security.wildcard-postmessage-configuration,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
b2cc6c30ceed7e956e33b25d544615fd,javascript,2,1,1,files.javascript.rules.browser.security.insufficient-postmessage-origin-validation,No validation of origin is done by the addEventListener API. It may be possible to exploit this flaw to perform Cross Origin attacks such as Cross-Site Scripting(XSS).
b2cc6c30ceed7e956e33b25d544615fd,javascript,2,4,5,files.javascript.rules.browser.security.wildcard-postmessage-configuration,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
b2cc6c30ceed7e956e33b25d544615fd,javascript,3,2,1,files.javascript.rules.browser.security.wildcard-postmessage-configuration,"The target origin of the window.postMessage() API is set to ""*"". This could allow for information disclosure due to the possibility of any origin allowed to receive the message."
b310f012f33f60f6a56b0b6531297933,javascript,0,13,23,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
b390c84ac116280689fe44261acacc1c,javascript,0,6,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b390c84ac116280689fe44261acacc1c,javascript,5,2,10,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b42839f25507efa7fc381ed2544e811d,javascript,0,18,12,files.javascript.rules.browser.security.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
b42839f25507efa7fc381ed2544e811d,javascript,0,37,12,files.javascript.rules.browser.security.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
b4441e42e266667e4d30efdb7f7c091d,javascript,12,19,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b4441e42e266667e4d30efdb7f7c091d,javascript,12,19,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `tagContainer.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b4cf2e26d8ed3728fc6e04b91f440534,javascript,0,23,19,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
b4cf2e26d8ed3728fc6e04b91f440534,javascript,0,34,21,files.javascript.rules.lang.security.audit.unsafe-formatstring,"Detected string concatenation with a non-literal variable in a util.format / console.log function. If an attacker injects a format specifier in the string, it will forge the log message. Try to use constant values for the format string."
b4e3827ce657626183ffda10443eadae,javascript,0,8,5,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b4e3827ce657626183ffda10443eadae,javascript,0,8,5,files.javascript.rules.browser.security.insecure-innerhtml,"User controlled data in a `document.getElementById(""output_content"").innerHTML` is an anti-pattern that can lead to XSS vulnerabilities"
b589427a3cc15c17161b3fee2f659edc,javascript,0,3,7,files.javascript.rules.express.security.audit.express-check-csurf-middleware-usage,A CSRF middleware was not detected in your express application. Ensure you are either using one such as `csurf` or `csrf` (see rule references) and/or you are properly doing CSRF validation in your routes with a token or cookies.
b589427a3cc15c17161b3fee2f659edc,javascript,0,62,3,files.javascript.rules.express.security.audit.remote-property-injection,"Bracket object notation with user input is present, this might allow an attacker to access all properties of the object and even it's prototype. Use literal values for object properties."
b589427a3cc15c17161b3fee2f659edc,javascript,0,96,3,files.javascript.rules.express.security.audit.remote-property-injection,"Bracket object notation with user input is present, this might allow an attacker to access all properties of the object and even it's prototype. Use literal values for object properties."
b6488832ce0718fbff0045a26c9f29cc,javascript,1,7,7,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b6488832ce0718fbff0045a26c9f29cc,javascript,1,7,7,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `productDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
b6488832ce0718fbff0045a26c9f29cc,javascript,1,7,30,files.javascript.rules.lang.security.html-in-template-string,"This template literal looks like HTML and has interpolated variables. These variables are not HTML-encoded by default. If the variables contain HTML tags, these may be interpreted by the browser, resulting in cross-site scripting (XSS)."
b71bb8e276728536c7af781abe9d4e21,javascript,0,8,3,files.javascript.rules.browser.security.insecure-document-method,"User controlled data in methods like `innerHTML`, `outerHTML` or `document.write` is an anti-pattern that can lead to XSS vulnerabilities"
b71bb8e276728536c7af781abe9d4e21,javascript,0,8,3,files.javascript.rules.browser.security.insecure-innerhtml,User controlled data in a `paintingDiv.innerHTML` is an anti-pattern that can lead to XSS vulnerabilities
